ID,Case Number,Date,Block,IUCR,Primary Type,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude
11035413,JA369066,7/29/2017 7:00,100XX S STATE ST,1562,SEX OFFENSE,FALSE,FALSE,511,5,9,49,17,1178024,1838575,2017,8/5/2017 15:50,41.71236258,-87.6236274
2086791,HH291761,4/7/2002 13:00,061XX S MICHIGAN AV,910,MOTOR VEHICLE THEFT,TRUE,FALSE,311,3,,,7,,,2002,8/17/2015 15:03,,
2087035,HH305475,4/13/2002 21:07,019XX N MILWAUKEE AV,2027,NARCOTICS,TRUE,FALSE,1434,14,,,18,,,2002,8/17/2015 15:03,,
2089125,HH317417,4/19/2002 11:45,019XX E 73 ST,560,ASSAULT,FALSE,FALSE,333,3,,,08A,,,2002,8/17/2015 15:03,,
2087252,HH311607,4/16/2002 18:35,005XX E 90 PL,820,THEFT,FALSE,FALSE,633,6,,,6,,,2002,8/17/2015 15:03,,
2087266,HH309517,4/15/2002 19:25,014XX S CHRISTIANA AV,2024,NARCOTICS,TRUE,FALSE,1021,10,,,18,,,2002,8/17/2015 15:03,,
2087596,HH310238,4/16/2002 3:29,035XX S STATE ST,041A,BATTERY,FALSE,FALSE,211,2,,,04B,,,2002,8/17/2015 15:03,,
2087651,HH315693,4/17/2002 11:00,054XX S HALSTED ST,2820,OTHER OFFENSE,FALSE,FALSE,934,9,,,26,,,2002,8/17/2015 15:03,,
2088212,HH314722,4/17/2002 21:30,021XX N LAPORTE AVE,910,MOTOR VEHICLE THEFT,FALSE,FALSE,2522,25,31,19,7,,,2002,8/17/2015 15:03,,
2087819,HH316785,4/18/2002 22:30,049XX W 44 ST,430,BATTERY,FALSE,FALSE,814,8,,,04B,,,2002,8/17/2015 15:03,,
2089969,HH319143,4/20/2002 7:00,028XX W 65 ST,560,ASSAULT,FALSE,TRUE,831,8,,,08A,,,2002,8/17/2015 15:03,,
2090977,HH320472,4/20/2002 18:05,007XX W MONTROSE AV,1320,CRIMINAL DAMAGE,FALSE,FALSE,2313,19,,,14,,,2002,8/17/2015 15:03,,
2088194,HH314461,4/18/2002 11:20,029XX W CERMAK RD,326,ROBBERY,FALSE,FALSE,1022,10,,,3,,,2002,8/17/2015 15:03,,
2088269,HH315144,4/17/2002 11:45,060XX N MAPLEWOOD AV,810,THEFT,FALSE,FALSE,2413,24,,,6,,,2002,8/17/2015 15:03,,
2088301,HH303272,4/12/2002 19:26,040XX W MAYPOLE AV,2027,NARCOTICS,TRUE,FALSE,1114,11,,,18,,,2002,8/17/2015 15:03,,
2088486,HH316024,4/18/2002 19:00,083XX S MUSKEGON AV,460,BATTERY,FALSE,FALSE,423,4,,,08B,,,2002,8/17/2015 15:03,,
2088732,HH317182,4/18/2002 12:00,056XX N MANNHEIM RD,1320,CRIMINAL DAMAGE,FALSE,FALSE,1651,16,,,14,,,2002,8/17/2015 15:03,,
2089777,HH317411,4/17/2002 13:00,0000X W SOUTH WATER MK,810,THEFT,FALSE,FALSE,1232,12,,,6,,,2002,8/17/2015 15:03,,
2091315,HH318040,4/18/2002 23:45,021XX N SOUTHPORT AV,320,ROBBERY,FALSE,FALSE,1811,18,,,3,,,2002,8/17/2015 15:03,,
2092205,HH322786,4/22/2002 0:38,033XX N KIMBALL AV,320,ROBBERY,FALSE,FALSE,1733,17,,,3,,,2002,8/17/2015 15:03,,
2092463,HH310001,4/15/2002 16:51,009XX E 79 ST,1811,NARCOTICS,TRUE,FALSE,624,6,,,18,,,2002,8/17/2015 15:03,,
2092482,HH317197,4/19/2002 10:00,039XX W 33 ST,460,BATTERY,FALSE,FALSE,1031,10,,,08B,,,2002,8/17/2015 15:03,,
2092672,HH315320,4/18/2002 13:15,051XX W CHICAGO AV,143C,WEAPONS VIOLATION,TRUE,FALSE,1531,15,,,15,,,2002,8/17/2015 15:03,,
2092684,HH321739,4/21/2002 13:30,004XX W 111 ST,460,BATTERY,FALSE,TRUE,2233,22,,,08B,,,2002,2/4/2016 6:33,,
2093150,HH317859,4/19/2002 15:50,043XX W BELMONT AV,460,BATTERY,FALSE,FALSE,2523,25,,,08B,,,2002,8/17/2015 15:03,,
2093455,HH318227,4/19/2002 13:00,063XX S SEELEY AV,820,THEFT,TRUE,FALSE,726,7,,,6,,,2002,8/17/2015 15:03,,
11035414,JA369091,7/29/2017 21:36,132XX S CORLISS AVE,430,BATTERY,FALSE,FALSE,533,5,9,54,04B,1184016,1817897,2017,8/5/2017 15:50,41.65548171,-87.60232569
2094233,HH324228,4/22/2002 7:00,025XX S GREEN ST,810,THEFT,FALSE,FALSE,923,9,,,6,,,2002,8/17/2015 15:03,,
2094265,HH325222,4/23/2002 0:00,019XX E 73 ST,1310,CRIMINAL DAMAGE,FALSE,FALSE,333,3,,,14,,,2002,8/17/2015 15:03,,
2094420,HH315893,4/18/2002 18:00,065XX S LAKE SHORE DR,460,BATTERY,FALSE,TRUE,331,3,,,08B,,,2002,8/17/2015 15:03,,
2094712,HH163120,2/2/2002 10:30,001XX S WABASH AV,320,ROBBERY,FALSE,FALSE,123,1,,,3,,,2002,8/17/2015 15:03,,
2094831,HH318624,4/19/2002 21:55,003XX N KEELER AV,340,ROBBERY,FALSE,FALSE,1114,11,,,3,,,2002,8/17/2015 15:03,,
2095187,HH318645,4/19/2002 21:50,030XX W ROOSEVELT RD,2024,NARCOTICS,TRUE,FALSE,1134,11,,,18,,,2002,8/17/2015 15:03,,
2096870,HH319649,4/20/2002 12:00,007XX W GARFIELD BL,460,BATTERY,FALSE,FALSE,711,7,,,08B,,,2002,8/17/2015 15:03,,
2096338,HH320739,4/20/2002 22:30,009XX S PULASKI RD,1811,NARCOTICS,TRUE,FALSE,1132,11,,,18,,,2002,8/17/2015 15:03,,
2096691,HH320809,4/21/2002 23:45,055XX S BISHOP ST,1811,NARCOTICS,TRUE,FALSE,713,7,,,18,,,2002,8/17/2015 15:03,,
2096866,HH325456,4/23/2002 9:50,0000X W GOETHE ST,1320,CRIMINAL DAMAGE,FALSE,FALSE,1824,18,,,14,,,2002,8/17/2015 15:03,,
2096943,HH316950,4/19/2002 7:50,007XX N SPRINGFIELD AV,2024,NARCOTICS,TRUE,FALSE,1112,11,,,18,,,2002,8/17/2015 15:03,,
2097352,HH328676,4/16/2002 20:30,013XX E 47 PL,820,THEFT,FALSE,FALSE,2124,2,,,6,,,2002,8/17/2015 15:03,,
11035415,JA369064,7/29/2017 20:00,050XX W MADISON ST,5011,OTHER OFFENSE,FALSE,FALSE,1533,15,28,25,26,1142721,1899552,2017,8/5/2017 15:50,41.88041925,-87.75140734
2098726,HH327002,4/23/2002 23:08,002XX S STATE ST,460,BATTERY,TRUE,FALSE,123,1,42,32,08B,,,2002,8/17/2015 15:03,,
2098825,HH323259,4/22/2002 10:15,047XX S HALSTED ST,1506,PROSTITUTION,TRUE,FALSE,921,9,3,61,16,,,2002,8/17/2015 15:03,,
2098951,HH320459,4/20/2002 19:00,015XX W 115TH ST,2092,NARCOTICS,TRUE,FALSE,524,5,34,53,26,,,2002,8/17/2015 15:03,,
2099102,HH330235,4/10/2002 17:00,007XX W BELDEN AVE,910,MOTOR VEHICLE THEFT,FALSE,FALSE,1812,18,43,7,7,,,2002,8/17/2015 15:03,,
2099119,HH330513,4/23/2002 16:00,040XX N GREENVIEW AVE,1320,CRIMINAL DAMAGE,FALSE,FALSE,1923,19,47,6,14,,,2002,8/17/2015 15:03,,
11035416,JA369037,7/29/2017 18:49,016XX W 34TH ST,930,MOTOR VEHICLE THEFT,TRUE,FALSE,912,9,11,59,7,1165777,1882190,2017,8/5/2017 15:50,41.83231615,-87.66724246
2100507,HH330706,4/25/2002 8:00,019XX N OAKLEY AVE,1320,CRIMINAL DAMAGE,FALSE,FALSE,1434,14,1,22,14,,,2002,8/17/2015 15:03,,
2100944,HH331310,4/25/2002 23:45,052XX W DIVISION ST,1310,CRIMINAL DAMAGE,FALSE,FALSE,1524,15,37,25,14,,,2002,8/17/2015 15:03,,
2101124,HH333780,4/27/2002 4:05,008XX W FULTON MARKET,1320,CRIMINAL DAMAGE,FALSE,FALSE,1212,12,27,28,14,,,2002,8/17/2015 15:03,,
2101830,HH330984,4/25/2002 20:15,024XX W 35TH ST,1320,CRIMINAL DAMAGE,FALSE,FALSE,913,9,12,59,14,,,2002,8/17/2015 15:03,,
2102562,HH334452,4/26/2002 3:00,065XX N LEAVITT ST,460,BATTERY,FALSE,TRUE,2412,24,50,2,08B,,,2002,8/17/2015 15:03,,
2103508,HH337698,4/28/2002 22:00,070XX N GLENWOOD AVE,820,THEFT,FALSE,FALSE,2423,24,49,1,6,,,2002,8/17/2015 15:03,,
2103741,HH327166,4/24/2002 2:02,055XX W WASHINGTON BLVD,1811,NARCOTICS,TRUE,FALSE,1523,15,29,25,18,,,2002,8/17/2015 15:03,,
2104228,HH328636,4/24/2002 18:43,029XX N CICERO AVE,1506,PROSTITUTION,TRUE,FALSE,2521,25,31,19,16,,,2002,8/17/2015 15:03,,
11035417,JA368994,7/29/2017 17:55,071XX S DR MARTIN LUTHER KING JR DR,313,ROBBERY,FALSE,FALSE,323,3,6,69,3,1180150,1857731,2017,8/5/2017 15:50,41.76488055,-87.61525605
2104850,HH327480,4/23/2002 20:30,022XX N MELVINA AVE,2825,OTHER OFFENSE,FALSE,TRUE,2512,25,29,19,26,,,2002,8/17/2015 15:03,,
2104959,HH331886,4/26/2002 10:37,007XX E 45TH ST,460,BATTERY,FALSE,FALSE,222,2,3,38,08B,,,2002,8/17/2015 15:03,,
2105173,HH339681,4/29/2002 19:00,014XX W WEBSTER AVE,810,THEFT,FALSE,FALSE,1811,18,32,7,6,,,2002,8/17/2015 15:03,,
2105243,HH336925,4/28/2002 17:23,063XX S KEDZIE AVE,460,BATTERY,FALSE,FALSE,823,8,15,66,08B,,,2002,8/17/2015 15:03,,
2105268,HH338741,4/29/2002 15:17,012XX W 16TH ST,4387,OTHER OFFENSE,FALSE,TRUE,1222,12,25,31,26,,,2002,8/17/2015 15:03,,
2105303,HH339090,4/29/2002 17:30,007XX W MONROE ST,460,BATTERY,FALSE,TRUE,1212,12,2,28,08B,,,2002,8/17/2015 15:03,,
2105895,HH337719,4/26/2002 17:19,018XX S MICHIGAN AVE,610,BURGLARY,FALSE,FALSE,133,1,2,33,5,,,2002,8/17/2015 15:03,,
2107967,HH252970,3/19/2002 19:30,002XX W LAKE ST,1811,NARCOTICS,TRUE,FALSE,113,1,42,32,18,,,2002,8/17/2015 15:03,,
2108000,HH342432,4/30/2002 23:00,006XX W 44TH ST,1320,CRIMINAL DAMAGE,FALSE,FALSE,935,9,11,61,14,,,2002,8/17/2015 15:03,,
11035419,JA369099,7/29/2017 21:28,011XX S KEELER AVE,486,BATTERY,FALSE,TRUE,1132,11,24,29,08B,1148563,1894567,2017,8/5/2017 15:50,41.86662913,-87.73008453
2108613,HH335832,4/28/2002 3:16,009XX W NORTH AVE,1506,PROSTITUTION,TRUE,FALSE,1813,18,32,7,16,,,2002,8/17/2015 15:03,,
2109966,HH340832,4/30/2002 10:00,009XX W 89TH ST,915,MOTOR VEHICLE THEFT,FALSE,FALSE,2222,22,21,71,7,,,2002,8/17/2015 15:03,,
2109214,HH337117,4/28/2002 19:30,055XX S BISHOP ST,1811,NARCOTICS,TRUE,FALSE,713,7,16,67,18,,,2002,8/17/2015 15:03,,
2109479,HH333453,4/26/2002 22:33,074XX S PHILLIPS AVE,2027,NARCOTICS,TRUE,FALSE,334,3,7,43,18,,,2002,8/17/2015 15:03,,
2109662,HH343038,5/1/2002 14:49,013XX S HOMAN AVE,560,ASSAULT,TRUE,TRUE,1021,10,24,29,08A,,,2002,8/17/2015 15:03,,
2110246,HH345035,5/1/2002 12:00,047XX N LINCOLN AVE,820,THEFT,FALSE,FALSE,1911,19,47,4,6,,,2002,8/17/2015 15:03,,
2178901,HH416520,6/3/2002 15:00,067XX S STEWART AVE,460,BATTERY,FALSE,FALSE,722,7,6,68,08B,,,2002,8/17/2015 15:03,,
2110995,HH337167,4/28/2002 20:15,007XX W 73RD ST,2017,NARCOTICS,TRUE,FALSE,732,7,17,68,18,,,2002,8/17/2015 15:03,,
2111172,HH329950,4/25/2002 12:45,051XX S INGLESIDE AVE,2017,NARCOTICS,TRUE,FALSE,2124,2,4,41,18,,,2002,8/17/2015 15:03,,
2112455,HH347475,5/3/2002 15:30,041XX N NEENAH AVE,1320,CRIMINAL DAMAGE,FALSE,FALSE,1632,16,38,17,14,,,2002,8/17/2015 15:03,,
2114241,HH352378,5/5/2002 11:41,025XX S ARCHER AVE,1310,CRIMINAL DAMAGE,FALSE,FALSE,923,9,11,60,14,,,2002,8/17/2015 15:03,,
2115201,HH339393,4/29/2002 19:18,004XX S WESTERN AVE,460,BATTERY,FALSE,FALSE,1135,11,2,28,08B,,,2002,8/17/2015 15:03,,
2115279,HH343836,5/1/2002 21:24,005XX S WESTERN AVE,2027,NARCOTICS,TRUE,FALSE,1211,12,2,28,18,,,2002,8/17/2015 15:03,,
2115801,HH351612,5/5/2002 17:09,012XX N KILDARE AVE,430,BATTERY,FALSE,FALSE,2534,25,37,23,04B,,,2002,8/17/2015 15:03,,
11035422,JA369118,7/29/2017 21:21,024XX S SAWYER AVE,4625,OTHER OFFENSE,TRUE,FALSE,1024,10,22,30,26,1155078,1887705,2017,8/5/2017 15:50,41.84767091,-87.70635106
2118026,HH355866,5/7/2002 15:18,015XX S LAFLIN ST,610,BURGLARY,TRUE,FALSE,1222,12,2,28,5,,,2002,8/17/2015 15:03,,
11035425,JA369071,7/29/2017 16:00,040XX W 19TH ST,486,BATTERY,TRUE,TRUE,1012,10,24,29,08B,1149937,1890345,2017,8/5/2017 15:50,41.85501685,-87.72515018
2118295,HH357020,1/5/2002 8:00,043XX N WESTERN AVE,910,MOTOR VEHICLE THEFT,FALSE,FALSE,1912,19,47,5,7,,,2002,8/17/2015 15:03,,
2118481,HH337172,4/28/2002 20:00,008XX S CICERO AVE,1506,PROSTITUTION,TRUE,FALSE,1131,11,24,25,16,,,2002,8/17/2015 15:03,,
2118759,HH357187,5/3/2002 14:20,001XX S STATE ST,1152,DECEPTIVE PRACTICE,FALSE,FALSE,123,1,42,32,11,,,2002,8/17/2015 15:03,,
2119649,HH355982,5/7/2002 15:00,056XX W CHICAGO AVE,820,THEFT,FALSE,FALSE,1511,15,29,25,6,,,2002,8/17/2015 15:03,,
2121169,HH348249,5/4/2002 0:15,055XX W WASHINGTON BLVD,2027,NARCOTICS,TRUE,FALSE,1522,15,29,25,18,,,2002,8/17/2015 15:03,,
2121790,HH350123,5/4/2002 21:25,030XX W ROOSEVELT RD,2024,NARCOTICS,TRUE,FALSE,1134,11,28,29,18,,,2002,8/17/2015 15:03,,
2122746,HH358457,5/7/2002 18:00,064XX W DIVERSEY AVE,610,BURGLARY,FALSE,FALSE,2512,25,36,19,5,,,2002,8/17/2015 15:03,,
2122764,HH352138,5/5/2002 22:25,002XX N LA CROSSE AVE,2014,NARCOTICS,TRUE,FALSE,1532,15,28,25,18,,,2002,8/17/2015 15:03,,
2122975,HH354731,5/7/2002 2:00,075XX S COTTAGE GROVE AVE,1310,CRIMINAL DAMAGE,FALSE,FALSE,624,6,6,69,14,,,2002,8/17/2015 15:03,,
2123032,HH354410,5/6/2002 22:10,011XX S HALSTED ST,2027,NARCOTICS,TRUE,FALSE,1232,12,25,28,18,,,2002,8/17/2015 15:03,,
2188123,HH446415,6/16/2002 18:00,064XX W DIVERSEY AVE,820,THEFT,FALSE,FALSE,2512,25,36,19,6,,,2002,8/17/2015 15:03,,
2123467,HH362470,5/10/2002 8:00,002XX N MICHIGAN AVE,810,THEFT,FALSE,FALSE,122,1,42,32,6,,,2002,8/17/2015 15:03,,
2123704,HH363429,5/10/2002 19:30,005XX N MICHIGAN AVE,2820,OTHER OFFENSE,FALSE,FALSE,1834,18,42,8,26,,,2002,8/17/2015 15:03,,
2123832,HH363580,5/10/2002 23:05,035XX W 16TH ST,460,BATTERY,FALSE,TRUE,1021,10,24,29,08B,,,2002,8/17/2015 15:03,,
2124441,HH359708,5/9/2002 0:00,052XX S LAKE PARK AVE,810,THEFT,FALSE,FALSE,2132,2,4,41,6,,,2002,8/17/2015 15:03,,
2124698,HH362165,5/10/2002 8:30,006XX S CENTRAL AVE,810,THEFT,FALSE,FALSE,1522,15,29,25,6,,,2002,8/17/2015 15:03,,
2124900,HH361228,5/9/2002 22:25,007XX E 63RD ST,460,BATTERY,FALSE,FALSE,312,3,20,42,08B,,,2002,8/17/2015 15:03,,
2125086,HH364986,5/11/2002 16:09,071XX W HIGGINS AVE,820,THEFT,FALSE,FALSE,1613,16,41,10,6,,,2002,8/17/2015 15:03,,
2125313,HH366275,5/11/2002 23:45,005XX S HOYNE AVE,1320,CRIMINAL DAMAGE,FALSE,FALSE,1211,12,2,28,14,,,2002,8/17/2015 15:03,,
2125488,HH363648,5/10/2002 23:58,007XX W 48TH ST,460,BATTERY,FALSE,FALSE,935,9,11,61,08B,,,2002,8/17/2015 15:03,,
2125502,HH363040,5/10/2002 18:34,002XX S STATE ST,560,ASSAULT,FALSE,FALSE,123,1,42,32,08A,,,2002,8/17/2015 15:03,,
2125692,HH366702,5/12/2002 0:00,014XX W NORTH AVE,810,THEFT,FALSE,FALSE,1433,14,32,24,6,,,2002,8/17/2015 15:03,,
2126097,HH365208,5/11/2002 2:00,034XX N CLARK ST,320,ROBBERY,FALSE,FALSE,1924,19,44,6,3,,,2002,8/17/2015 15:03,,
2126405,HH345890,5/2/2002 21:35,004XX S WESTERN AVE,2027,NARCOTICS,TRUE,FALSE,1135,11,2,28,18,,,2002,8/17/2015 15:03,,
11035428,JA368960,7/29/2017 19:18,040XX N MILWAUKEE AVE,1320,CRIMINAL DAMAGE,FALSE,FALSE,1624,16,45,15,14,1143433,1926335,2017,8/5/2017 15:50,41.95390134,-87.74812183
2126452,HH354583,5/6/2002 23:33,0000X N WASHTENAW AVE,2027,NARCOTICS,TRUE,FALSE,1331,12,2,27,18,,,2002,8/17/2015 15:03,,
2127256,HH359119,5/9/2002 1:26,044XX W WEST END AVE,2024,NARCOTICS,TRUE,FALSE,1113,11,28,26,18,,,2002,8/17/2015 15:03,,
11035429,JA369166,7/29/2017 20:45,033XX W ROOSEVELT RD,1121,DECEPTIVE PRACTICE,TRUE,FALSE,1021,10,24,29,10,1154126,1894509,2017,8/5/2017 15:50,41.86636088,-87.70966356
2127223,HH368542,4/26/2002 9:30,007XX W CHICAGO AVE,820,THEFT,FALSE,FALSE,1323,12,27,24,6,,,2002,8/17/2015 15:03,,
2127349,HH353080,5/6/2002 11:35,022XX W LAWRENCE AVE,1811,NARCOTICS,TRUE,FALSE,2031,20,47,4,18,,,2002,8/17/2015 15:03,,
2127448,HH358965,5/8/2002 22:45,016XX W MARQUETTE RD,1811,NARCOTICS,TRUE,FALSE,725,7,15,67,18,,,2002,8/17/2015 15:03,,
2128454,HH361253,5/9/2002 22:44,008XX S CICERO AVE,2027,NARCOTICS,TRUE,FALSE,1533,15,24,25,18,,,2002,8/17/2015 15:03,,
2131831,HH360770,5/9/2002 18:50,0000X N KEDZIE AVE,820,THEFT,FALSE,FALSE,1123,11,28,27,6,,,2002,8/17/2015 15:03,,
2191239,HH450901,6/18/2002 14:30,025XX W CERMAK RD,820,THEFT,FALSE,FALSE,1034,10,25,31,6,,,2002,8/17/2015 15:03,,
2133055,HH374552,5/15/2002 21:50,010XX W DICKENS AVE,820,THEFT,FALSE,FALSE,1811,18,43,7,6,,,2002,8/17/2015 15:03,,
2138686,HH376499,5/16/2002 17:44,005XX E PERSHING RD,820,THEFT,TRUE,FALSE,213,2,3,38,6,,,2002,8/17/2015 15:03,,
2130857,HH366111,5/12/2002 4:33,0000X N PULASKI RD,460,BATTERY,FALSE,FALSE,1115,11,28,26,08B,,,2002,8/17/2015 15:03,,
2130928,HH370925,4/30/2002 12:00,079XX S DORCHESTER AVE,841,THEFT,FALSE,FALSE,411,4,8,45,6,,,2002,8/17/2015 15:03,,
2131229,HH369911,5/13/2002 20:54,024XX S FEDERAL ST,1320,CRIMINAL DAMAGE,FALSE,FALSE,134,1,3,34,14,,,2002,8/17/2015 15:03,,
2131297,HH370254,5/14/2002 3:10,009XX N MAYFIELD AVE,1320,CRIMINAL DAMAGE,FALSE,TRUE,1511,15,29,25,14,,,2002,8/17/2015 15:03,,
2138170,HH383052,5/19/2002 21:16,010XX N WESTERN AVE,520,ASSAULT,TRUE,FALSE,1312,12,1,24,04A,,,2002,8/17/2015 15:03,,
2147583,HH390668,5/23/2002 9:59,028XX W ROOSEVELT RD,460,BATTERY,FALSE,TRUE,1135,11,28,29,08B,,,2002,8/17/2015 15:03,,
2142854,HH387966,5/22/2002 1:40,055XX W CHICAGO AVE,031A,ROBBERY,FALSE,FALSE,1524,15,37,25,3,,,2002,8/17/2015 15:03,,
11035430,JA369116,7/29/2017 19:45,052XX N OAKVIEW AVE,580,STALKING,FALSE,TRUE,1614,16,41,76,08A,1117315,1933551,2017,8/5/2017 15:50,41.9741522,-87.84398538
2132915,HH372925,12/29/2001 12:31,051XX S MICHIGAN AVE,930,MOTOR VEHICLE THEFT,FALSE,FALSE,232,2,3,40,7,,,2001,8/17/2015 15:03,,
2133301,HH365092,5/11/2002 16:05,005XX N MICHIGAN AVE,820,THEFT,TRUE,FALSE,1834,18,42,8,6,,,2002,8/17/2015 15:03,,
2171380,HH416933,6/3/2002 17:40,017XX S LAFLIN ST,1811,NARCOTICS,TRUE,FALSE,1222,12,25,31,18,,,2002,8/17/2015 15:03,,
2135535,HH351033,5/5/2002 10:35,007XX N RIDGEWAY AVE,2014,NARCOTICS,TRUE,FALSE,1112,11,27,23,18,,,2002,8/17/2015 15:03,,
2136239,HH377653,5/17/2002 10:00,042XX N CICERO AVE,5002,OTHER OFFENSE,TRUE,FALSE,1624,16,45,15,26,,,2002,8/17/2015 15:03,,
2136856,HH380900,5/18/2002 17:20,047XX W IRVING PARK RD,820,THEFT,FALSE,FALSE,1731,17,38,15,6,,,2002,8/17/2015 15:03,,
2137165,HH380042,5/18/2002 11:20,077XX S KINGSTON AVE,460,BATTERY,FALSE,FALSE,421,4,7,43,08B,,,2002,8/17/2015 15:03,,
2137360,HH379106,5/17/2002 21:08,023XX W 83RD ST,580,STALKING,FALSE,FALSE,614,6,18,70,08A,,,2002,8/17/2015 15:03,,
2137895,HH376705,5/17/2002 1:21,046XX W BELMONT AVE,041B,BATTERY,FALSE,FALSE,2521,25,31,19,04B,,,2002,8/17/2015 15:03,,
2140752,HH382359,5/19/2002 12:05,001XX N CALIFORNIA AVE,5002,OTHER OFFENSE,TRUE,FALSE,1331,12,27,27,26,,,2002,8/17/2015 15:03,,
11035433,JA368979,7/29/2017 17:00,049XX S LANGLEY AVE,610,BURGLARY,FALSE,FALSE,223,2,4,38,5,1181765,1872316,2017,8/5/2017 15:50,41.80486598,-87.60888626
2139233,HH375323,5/16/2002 8:40,003XX N CENTRAL AVE,1210,DECEPTIVE PRACTICE,TRUE,FALSE,1512,15,29,25,11,,,2002,8/17/2015 15:03,,
2140239,HH373791,5/15/2002 14:35,009XX E 133RD PL,460,BATTERY,FALSE,FALSE,533,5,9,54,08B,,,2002,8/17/2015 15:03,,
2140487,HH385096,5/20/2002 19:14,038XX W BELMONT AVE,1330,CRIMINAL TRESPASS,TRUE,FALSE,1732,17,30,21,26,,,2002,8/17/2015 15:03,,
2140615,HH365850,5/11/2002 23:30,015XX N THROOP ST,1506,PROSTITUTION,TRUE,FALSE,1433,14,32,24,16,,,2002,8/17/2015 15:03,,
2141330,HH374214,5/15/2002 19:05,051XX N MILWAUKEE AVE,2095,NARCOTICS,TRUE,FALSE,1623,16,45,11,18,,,2002,8/17/2015 15:03,,
2141518,HH361269,5/9/2002 23:29,076XX S EXCHANGE AVE,1513,PROSTITUTION,TRUE,FALSE,421,4,7,43,16,,,2002,8/17/2015 15:03,,
2141706,HH377994,5/17/2002 12:43,035XX N MELVINA AVE,1811,NARCOTICS,TRUE,FALSE,1633,16,38,17,18,,,2002,8/17/2015 15:03,,
2143046,HH387467,5/19/2002 22:30,108XX S MORGAN ST,460,BATTERY,FALSE,FALSE,2234,22,34,75,08B,,,2002,8/17/2015 15:03,,
2143238,HH386356,5/17/2002 15:00,012XX W 37TH PL,610,BURGLARY,FALSE,FALSE,922,9,11,60,5,,,2002,8/17/2015 15:03,,
2143679,HH379943,5/18/2002 10:15,003XX N OAKLEY BLVD,2027,NARCOTICS,TRUE,FALSE,1332,12,27,24,18,,,2002,8/17/2015 15:03,,
2143871,HH375092,5/16/2002 7:22,016XX N SHEFFIELD AVE,1506,PROSTITUTION,TRUE,FALSE,1813,18,32,7,16,,,2002,8/17/2015 15:03,,
2145609,HH385275,5/20/2002 19:44,008XX N CICERO AVE,2024,NARCOTICS,TRUE,FALSE,1531,15,37,25,18,,,2002,8/17/2015 15:03,,
2145655,HH384713,5/20/2002 16:44,030XX W FIFTH AVE,031A,ROBBERY,FALSE,FALSE,1124,11,28,27,3,,,2002,8/17/2015 15:03,,
2145716,HH341990,5/1/2002 0:01,0000X N PULASKI RD,460,BATTERY,FALSE,FALSE,1122,11,28,26,08B,,,2002,8/17/2015 15:03,,
2145784,HH391288,4/26/2002 19:00,047XX N BROADWAY,810,THEFT,FALSE,FALSE,2311,19,46,3,6,,,2002,8/17/2015 15:03,,
2146108,HH392504,5/24/2002 2:27,034XX N HALSTED ST,1210,DECEPTIVE PRACTICE,TRUE,FALSE,2331,19,44,6,11,,,2002,8/17/2015 15:03,,
2146273,HH388162,5/22/2002 7:10,015XX W MORSE AVE,930,MOTOR VEHICLE THEFT,FALSE,FALSE,2431,24,49,1,7,,,2002,8/17/2015 15:03,,
2147544,HH387226,5/21/2002 23:04,038XX W MAYPOLE AVE,2825,OTHER OFFENSE,FALSE,FALSE,1122,11,28,26,26,,,2002,8/17/2015 15:03,,
2146521,HH385215,5/20/2002 20:05,028XX W AUGUSTA BLVD,1811,NARCOTICS,TRUE,FALSE,1311,12,26,24,18,,,2002,8/17/2015 15:03,,
2146542,HH385460,5/20/2002 22:00,030XX W ROOSEVELT RD,2024,NARCOTICS,TRUE,FALSE,1134,11,28,29,18,,,2002,8/17/2015 15:03,,
2147558,HH385311,5/20/2002 20:00,016XX W 47TH ST,1513,PROSTITUTION,TRUE,FALSE,931,9,20,61,16,,,2002,8/17/2015 15:03,,
2147567,HH385314,5/20/2002 20:00,016XX W 47TH ST,1513,PROSTITUTION,TRUE,FALSE,931,9,20,61,16,,,2002,8/17/2015 15:03,,
2148859,HH394834,5/25/2002 1:30,021XX S STATE ST,460,BATTERY,FALSE,FALSE,134,1,3,33,08B,,,2002,8/17/2015 15:03,,
2149075,HH396127,5/25/2002 15:00,066XX W FULLERTON AVE,1320,CRIMINAL DAMAGE,FALSE,FALSE,2512,25,36,18,14,,,2002,8/17/2015 15:03,,
11035435,JA368961,7/29/2017 17:00,061XX S EBERHART AVE,486,BATTERY,FALSE,TRUE,313,3,20,42,08B,1180636,1864416,2017,8/5/2017 15:50,41.78321371,-87.61326958
2149139,HH396424,5/14/2002 17:00,067XX S WABASH AVE,910,MOTOR VEHICLE THEFT,FALSE,FALSE,322,3,20,69,7,,,2002,8/17/2015 15:03,,
2149590,HH397103,5/26/2002 3:48,006XX N ASHLAND AVE,460,BATTERY,FALSE,FALSE,1324,12,27,24,08B,,,2002,8/17/2015 15:03,,
2150460,HH398543,5/26/2002 20:40,015XX W LELAND AVE,1360,CRIMINAL TRESPASS,TRUE,FALSE,1922,19,47,3,26,,,2002,8/17/2015 15:03,,
